3,4269,腿,tuǐ,名,足（つけ根…くるぶし）,tui3,3
3,4271,碗,wǎn,名,椀 茶碗,wa3n,3
4,,往,wǎng,介,…に向かって …の方へ,wa3ng,3
1,25,我,wǒ,代,私,wo3,3
1,3982,五,wǔ,数,五,wu3,3
2,4090,洗,xǐ,動,洗う,xi3,3
4,,醒,xǐng,動,目が覚める,xi3ng,3
4,,响,xiǎng,形,よく鳴り響く,xia3ng,3
1,3988,想,xiǎng,動,（…と）思う 考える 懐かしむ,xia3ng,3
1,3989,小,xiǎo,形,小さい 年少である,xia3o,3
1,3991,写,xiě,動,書く,xie3,3
2,4095,雪,xuě,名,雪,xue3,3
2,4100,也,yě,副,…もまた たとえ…でも …でさえも,ye3,3
4,,以,yǐ,介,…をもって,yi3,3
1,10330,有,yǒu,動,いる ある 待つ,yo3u,3
2,4109,远,yuǎn,形,遠い,yua3n,3
4,,窄,zhǎi,形,幅が狭い 気が小さい,zha3i,3
3,,长,zhǎng,動,成長する 年長の （組織の）長,zha3ng,3
2,4114,找,zhǎo,動,さがす,zha3o,3
4,,指,zhǐ,動,指さす 指し示す,zhi3,3
3,140,只,zhǐ,副,ただ…だけ,zhi3,3
3,4309,种,zhǒng,名,種 種子,zho3ng,3
2,10347,走,zǒu,動,歩く 移動する,zo3u,3
4,,嘴,zuǐ,名,口,zui3,3
1,3896,爱,ài,動,愛する （行い 状態を）好む,a4i,4
4,,暗,àn,形,暗い,a4n,4
3,4128,半,bàn,数,半分 ２分の１,ba4n,4
4,,抱,bào,動,抱く,ba4o,4
3,,背,bèi,動,暗記する,be4i,4
4,59,被,bèi,介,…によって（受身を表す）,be4i,4
4,,笨,bèn,形,愚かである,be4n,4
4,,遍,biàn,量,…回 （はじめから終わりまでの）一通り,bia4n,4
1,3901,不,bù,副,いいえ …しない …ではない,bu4,4
1,3902,菜,cài,名,料理 おかず,ca4i,4
3,4140,差,chà,形,欠ける 異なる,cha4,4
2,38,次,cì,量,…回,ci4,4
2,40,错,cuò,形,誤っている,cuo4,4
1,3907,大,dà,形,大きい 年長である,da4,4
4,,戴,dài,動,着用する（頭・腕などに）,da4i,4
3,10352,带,dài,動,帯びる 身につける 連れる,da4i,4
2,4021,到,dào,動,至る 着く,da4o,4
4,,掉,diào,動,落ちる なくす,dia4o,4
4,,顿,dùn,量,…食 …回（食事 叱責 罵倒などを数える）,du4n,4
4,,断,duàn,動,断つ 切る 断じて,dua4n,4
3,75,段,duàn,量,…区切り（一定の距離や時間の長さを数える）,dua4n,4
2,*,对,duì,介,…に対して …に向かって,dui4,4
2,*,对,duì,量,…対（対になった物を数える）,dui4,4
3,4159,饿,è,形,おなかがすいている,e4,4
1,3918,二,èr,数,二（単独で）,e4r,4
3,78,放,fàng,動,置く 放す,fa4ng,4
4,,份,fèn,量,…部（(1)組になったもの(2)新聞や雑誌を数える,fe4n,4
4,,富,fù,形,金がある,fu4,4
1,4,个,gè,量,…個（広く色々な名詞に用いる）,ge4,4
4,,各,gè,代,各 それぞれ,ge4,4
3,4173,更,gèng,副,一層 もっと,ge4ng,4
4,,够,gòu,形,足りる 十分である,go4u,4
4,,挂,guà,動,掛ける 電話を切る,gua4,4
4,,逛,guàng,動,ぶらぶら歩く,gua4ng,4
2,4033,贵,guì,形,高い（値段が）,gui4,4
2,4034,过,guò,動,通過する 過ごす,guo4,4
4,,汗,hàn,名,汗,ha4n,4
2,46,号,hào,名,…日（日付）,ha4o,4
4,,厚,hòu,形,厚い,ho4u,4
3,4188,画,huà,動,描く（絵や図を）,hua4,4
3,4189,坏,huài,形,悪い,hua4i,4
3,81,换,huàn,動,交換する,hua4n,4
1,3930,会,huì,名,会合 集まり,hui4,4
4,,寄,jì,動,郵便で送る,ji4,4
2,4044,进,jìn,動,（ある場所に）入る 前へ進む,ji4n,4
3,4045,近,jìn,形,近い,ji4n,4
2,49,件,jiàn,量,…枚 …件（服 事柄を数える）,jia4n,4
1,3933,叫,jiào,動,叫ぶ …と呼ぶ,jia4o,4
3,89,借,jiè,動,借りる 貸す,jie4,4
3,92,旧,jiù,形,古い,jiu4,4
2,51,就,jiù,副,すぐ じきに,jiu4,4
3,3936,看,kàn,動,見る 読む 訪問する 診察する …と思う,ka4n,4
2,52,课,kè,名,授業,ke4,4
3,4211,刻,kè,量,…刻（15分）,ke4,4
4,,困,kùn,動,苦しむ 困る,ku4n,4
2,4052,快,kuài,形,速い（速度が）,kua4i,4
1,3938,块,kuài,量,通貨の単位 元（口語）,kua4i,4
4,,辣,là,形,辛い,la4,4
2,4054,累,lèi,形,疲れた,le4i,4
3,97,辆,liàng,量,…両（車両を数える）,lia4ng,4
4,,亮,liàng,形,明るい,lia4ng,4
1,3945,六,liù,数,六,liu4,4
2,53,路,lù,名,道路,lu4,4
4,,乱,luàn,形,乱れている,lua4n,4
3,99,绿,lǜ,形,緑色の,lü4,4
2,54,卖,mài,動,売る,ma4i,4
2,4058,慢,màn,形,遅い（動作が）,ma4n,4
4,,梦,mèng,名,夢,me4ng,4
1,13,那,nà,代,あの その あれ それ,na4,4
4,,内,nèi,名,中 内,ne4i,4
4,,弄,nòng,動,弄る する もてあそぶ,no4ng,4
3,4237,胖,pàng,形,太っている,pa4ng,4
4,,骗,piàn,動,騙す,pia4n,4
2,4066,票,piào,名,切符,pia4o,4
4,,破,pò,動,壊れる 裂く,po4,4
1,3961,去,qù,動,行く,qu4,4
4,,却,què,副,…なのにかえって退く,que4,4
2,10335,让,ràng,動,譲る …させる …される,ra4ng,4
1,3962,热,rè,形,熱い 暑い,re4,4
1,20,日,rì,名,太陽 日,ri4,4
1,21,上,shàng,名,上,sha4ng,4
4,,剩,shèng,動,残る 余る,she4ng,4
1,10329,是,shì,動,…だ …である,shi4,4
4,,试,shì,動,試みる,shi4,4
3,4254,瘦,shòu,形,やせている,sho4u,4
3,4257,树,shù,名,樹木 木,shu4,4
4,,帅,shuài,形,美しい 優美な 粋な元帥,shua4i,4
1,3976,四,sì,数,四,si4,4
2,4080,送,sòng,動,送り届ける 贈る （人を）見送る,so4ng,4
4,,算,suàn,動,計算する …と見なす,sua4n,4
1,3977,岁,suì,量,…歳,sui4,4
1,3978,太,tài,副,あまりに…すぎる きわめて,ta4i,4
2,10338,外,wài,名,外,wa4i,4
3,4272,万,wàn,数,万,wa4n,4
3,120,为,wèi,介,…のために,we4i,4
1,24,喂,wèi,感,感嘆詞（呼びかけ もしもし）,we4i,4
3,121,位,wèi,量,…人（人を数える）,we4i,4
2,10340,问,wèn,動,質問する 尋ねる,we4n,4
3,4283,信,xìn,名,手紙,xi4n,4
2,4093,姓,xìng,動,（…という）姓である,xi4ng,4
1,27,下,xià,名,下,xia4,4
3,125,夏,xià,名,夏,xia4,4
3,10341,向,xiàng,介,…の方へ …に対して,xia4ng,4
3,4279,像,xiàng,動,似ている,xia4ng,4
2,4092,笑,xiào,動,笑う,xia4o,4
4,,血,xuè,名,血,xue4,4
2,4099,药,yào,名,薬,ya4o,4
2,10343,要,yào,能,…するつもりである …する必要がある,ya4o,4
4,,页,yè,量,…頁,ye4,4
4,,亿,yì,数,億,yi4,4
4,,硬,yìng,形,硬い 冷酷な,yi4ng,4
3,134,用,yòng,動,使う 用いる,yo4ng,4
3,10358,又,yòu,副,また（…した）,yo4u,4
1,4002,月,yuè,名,…月（日付）,yue4,4
3,138,越,yuè,副,…であればあるほど越える,yue4,4
1,30,在,zài,動,存在する （…に）ある,za4i,4
2,4111,再,zài,副,再び さらに もっと,za4i,4
3,4303,站,zhàn,動,立つ 止まる,zha4n,4
1,31,这,zhè,代,この これ,zhe4,4
1,4006,住,zhù,動,住む 止む 止まる,zhu4,4
3,142,祝,zhù,動,祈る 願う,zhu4,4
4,,赚,zhuàn,動,儲ける利潤,zhua4n,4
4,,撞,zhuàng,動,ぶつかる,zhua4ng,4
1,33,字,zì,名,字,zi4,4
2,10348,最,zuì,副,最も 一番,zui4,4
1,4009,坐,zuò,動,坐る,zuo4,4
1,4010,做,zuò,動,作る （仕事などを）する,zuo4,4
4,,座,zuò,量,…台（大型で 固定した物を数える）,zuo4,4
3,55,啊,a,感,感嘆詞（文末 感嘆の語気）,a5,5
2,34,吧,ba,感,感嘆詞（語気をやわらげる）,ba5,5
3,70,地,de,名,土地 地面,de5,5
1,2,的,de,助,助詞（連体修飾・所有）,de5,5
2,42,得,de,助,用言につけて結果補語を導く。…できる …してよい,de5,5
1,3943,了,le,助,助詞（動作の完了・実現）,le5,5
1,10,吗,ma,感,感嘆詞（文末 疑問の語気）,ma5,5
1,15,呢,ne,感,感嘆詞（文末 疑問・確認）,ne5,5
4,,呀,ya,感,感嘆詞（文末 [a]の変化したもの）,ya5,5
2,4115,着,zhe,助,助詞（動作の持続・進行）,zhe5,5
3,4136,冰箱,bīng xiāng,名,冷蔵庫,bi1ng xia1ng,11
4,,参观,cān guān,動,参観する 見学する,ca1n gua1n,11
3,4138,参加,cān jiā,動,参加する,ca1n jia1,11
4,,吃惊,chī jīng,動,吃驚する たまげる,chi1 ji1ng,11
4,,抽烟,chōu yān,動,煙草を吸う,cho1u ya1n,11
4,,出差,chū chāi,動,出張する,chu1 cha1i,11
4,,出发,chū fā,動,出発する,chu1 fa1,11
4,,出生,chū shēng,動,生まれる,chu1 she1ng,11
4,,粗心,cū xīn,形,そそっかしい おおざっぱな,cu1 xi1n,11
3,4151,担心,dān xīn,動,心配する,da1n xi1n,11
3,4161,发烧,fā shāo,動,熱が出る,fa1 sha1o,11
4,,发生,fā shēng,動,発生する,fa1 she1ng,11
1,3920,飞机,fēi jī,名,飛行機,fe1i ji1,11
4,,…分之…,fēn zhī,数,…分の…（分数）,fe1n zhi1,11
1,3921,分钟,fēn zhōng,名,…分間,fe1n zho1ng,11
4,,干杯,gān bēi,動,乾杯する,ga1n be1i,11
2,4031,公斤,gōng jīn,量,…キログラム,go1ng ji1n,11
2,4032,公司,gōng sī,名,会社,go1ng si1,11
4,,工资,gōng zī,名,賃金,go1ng zi1,11
4,,孤单,gū dān,形,孤独な,gu1 da1n,11
3,4176,刮风,guā fēng,動,風が吹く,gua1 fe1ng,11
3,4178,关心,guān xīn,動,関心をもつ,gua1n xi1n,11
3,10355,几乎,jī hū,副,ほとんど,ji1 hu1,11
1,3934,今天,jīn tiān,名,今日,ji1n tia1n,11
4,,加班,jiā bān,動,残業（する） 時間外労働,jia1 ba1n,11
4,,交通,jiāo tōng,名,交通,jia1o to1ng,11
2,4047,咖啡,kā fēi,名,コーヒー,ka1 fe1i,11
4,,轻松,qīng sōng,形,軽快な 容易な,qi1ng so1ng,11
4,,沙发,shā fā,名,ソファ,sha1 fa1,11
4,,伤心,shāng xīn,形,傷心の 悲しい,sha1ng xi1n,11
4,,稍微,shāo wēi,副,すこし いくらか,sha1o we1i,11
3,111,声音,shēng yīn,名,声 音,she1ng yi1n,11
3,4258,司机,sī jī,名,運転手,si1 ji1,11
4,,通知,tōng zhī,動,通知する,to1ng zhi1,11
2,4088,西瓜,xī guā,名,すいか,xi1 gua1,11
3,4282,新鲜,xīn xiān,形,新鮮である,xi1n xia1n,11
1,3993,星期,xīng qī,名,週間 曜日,xi1ng qi1,11
3,126,香蕉,xiāng jiāo,名,バナナ,xia1ng jia1o,11
1,3999,医生,yī shēng,名,医師（文語）,yi1 she1ng,11
3,4300,应该,yīng gāi,能,当然…すべきである,yi1ng ga1i,11
4,,增加,zēng jiā,動,増える 増やす,ze1ng jia1,11
3,141,中间,zhōng jiān,名,中間 あいだ,zho1ng jia1n,11
3,4121,阿姨,ā yí,名,おばさん 母の姉妹,a1 yi2,12
4,,安排,ān pái,動,段取りをする,a1n pa2i,12
4,,安全,ān quán,形,安全である,a1n qua2n,12
3,57,帮忙,bāng máng,動,手伝う,ba1ng ma2ng,12
3,68,当然,dāng rán,副,当然である,da1ng ra2n,12
4,,当时,dāng shí,副,当時 即座に,da1ng shi2,12
2,4026,非常,fēi cháng,副,非常に とても たいへん,fe1i cha2ng,12
3,4170,刚才,gāng cái,名,つい先ほど たったいま,ga1ng ca2i,12
4,,高级,gāo jí,形,高級な,ga1o ji2,12
3,4174,公园,gōng yuán,名,公園,go1ng yua2n,12
3,10353,关于,guān yú,介,…に関する,gua1n yu2,12
4,,忽然,hū rán,副,突然 急に,hu1 ra2n,12
3,4187,花园,huā yuán,名,庭 花園,hua1 yua2n,12
2,4037,欢迎,huān yíng,動,歓迎する,hua1n yi2ng,12
4,,积极,jī jí,形,積極的な 熱心な,ji1 ji2,12
3,4205,经常,jīng cháng,副,常に いつも,ji1ng cha2ng,12
4,,精神,jīng shén,名,元気 活気 精神,ji1ng she2n,12
4,,坚持,jiān chí,動,堅持する 頑張って続ける,jia1n chi2,12
4,,将来,jiāng lái,名,将来 未来,jia1ng la2i,12
4,,交流,jiāo liú,動,交換 交流（する）,jia1o liu2,12
4,,科学,kē xué,名,科学,ke1 xue2,12
3,4213,空调,kōng tiáo,名,空調 エアコン,ko1ng tia2o,12
4,,批评,pī píng,動,批判する 叱る,pi1 pi2ng,12
4,,区别,qū bié,動,区別（する） 差異,qu1 bie2,12
4,,森林,sēn lín,名,森林,se1n li2n,12
4,,生活,shēng huó,名,生活,she1ng huo2,12
3,113,刷牙,shuā yá,動,歯を磨く,shua1 ya2,12
4,,说明,shuō míng,動,説明する 証明する,shuo1 mi2ng,12
3,4259,虽然,suī rán,接,…ではある（けれども…）,sui1 ra2n,12
3,119,突然,tūrán,形,突然である,tu1ra2n,12
4,,推迟,tuī chí,動,延期する,tui1 chi2,12
4,,心情,xīn qíng,名,心情 気持ち,xi1n qi2ng,12
3,128,新闻,xīn wén,名,ニュース,xi1n we2n,12
3,4277,相同,xiāng tóng,形,同じである,xia1ng to2ng,12
3,4287,要求,yāo qiú,動,要求する,ya1o qiu2,12
3,4294,一直,yī zhí,副,ずっとまっすぐ,yi1 zhi2,12
4,,支持,zhī chí,動,支持 サポート（する）,zhi1 chi2,12
1,32,中国,Zhōng guó,名固,中国,Zho1ng guo2,12
4,,中文,Zhōng wén,名,中国語,Zho1ng we2n,12
3,4308,终于,zhōng yú,副,ついに,zho1ng yu2,12
4,,周围,zhōu wéi,名,まわり 周囲,zho1u we2i,12
4,,专门,zhuān mén,名,専門,zhua1n me2n,12
3,4135,宾馆,bīn guǎn,名,ホテル,bi1n gua3n,13
4,,标准,biāo zhǔn,名,標準,bia1o zhu3n,13
1,3916,多少,duō shǎo,代,いくら（数量を問う） いくらか（不定の数量）,duo1 sha3o,13
4,,发展,fā zhǎn,動,発展する,fa1 zha3n,13
4,,方法,fāng fǎ,名,方法,fa1ng fa3,13
4,,风景,fēng jǐng,名,風景,fe1ng ji3ng,13
4,,公里,gōng lǐ,量,…キロメートル,go1ng li3,13
3,4184,黑板,hēi bǎn,名,黒板,he1i ba3n,13
2,4040,机场,jī chǎng,名,空港,ji1 cha3ng,13
4,,基础,jī chǔ,名,基礎,ji1 chu3,13
4,,积累,jī lěi,動,蓄積（する）,ji1 le3i,13
4,,精彩,jīng cǎi,形,精彩を放っている すばらしい,ji1ng ca3i,13
3,4206,经理,jīng lǐ,名,社長 経営者 経営する 管理する,ji1ng li3,13
2,4048,开始,kāi shǐ,動,開始する,ka1i shi3,13
3,4242,铅笔,qiān bǐ,名,鉛筆,qia1n bi3,13
4,,缺点,quē diǎn,名,欠点 弱点,que1 dia3n,13
4,,缺少,quē shǎo,動,欠けている 足りない,que1 sha3o,13
4,,申请,shēn qǐng,動,申請（する）,she1n qi3ng,13
2,4073,身体,shēn tǐ,名,身体,she1n ti3,13
4,,危险,wēi xiǎn,形,危険である,we1i xia3n,13
4,,污染,wū rǎn,動,汚染（する）,wu1 ra3n,13
4,,吸引,xī yǐn,動,引きつける（感情や注意を）,xi1 yi3n,13
4,,辛苦,xīn kǔ,形,骨が折れる 苦労する,xi1n ku3,13
4,,相反,xiāng fǎn,形,相反している,xia1ng fa3n,13
4,,邀请,yāo qǐng,動,招く 招待（する）,ya1o qi3ng,13
4,,因此,yīn cǐ,接,これによって それゆえ,yi1n ci3,13
4,,优点,yōu diǎn,名,利点 優れている所,yo1u dia3n,13
4,,增长,zēng zhǎng,動,成長する 増大する,ze1ng zha3ng,13
1,4005,中午,zhōng wǔ,名,正午 昼,zho1ng wu3,13
3,4124,安静,ān jìng,形,静かである,a1n ji4ng,14
2,4012,帮助,bāng zhù,動,助ける 援助する,ba1ng zhu4,14
4,,包括,bāo kuò,動,含む 包含する,ba1o kuo4,14
4,,超过,chāo guò,動,超える 追い越す,cha1o guo4,14
3,4141,超市,chāo shì,名,スーパーマーケット,cha1o shi4,14
3,4145,出现,chū xiàn,動,出現する,chu1 xia4n,14
4,,当地,dāng dì,名,当地 現地,da1ng di4,14
3,4162,发现,fā xiàn,動,発見する,fa1 xia4n,14
4,,翻译,fān yì,動,翻訳する,fa1n yi4,14
3,4163,方便,fāng biàn,形,便利である,fa1ng bia4n,14
4,,方面,fāng miàn,名,方面,fa1ng mia4n,14
4,,方向,fāng xiàng,名,方向 方角,fa1ng xia4ng,14
4,,丰富,fēng fù,形,豊富である,fe1ng fu4,14
3,4168,干净,gān jìng,形,きれいである,ga1n ji4ng,14
4,,干燥,gān zào,形,乾燥している,ga1n za4o,14
1,3922,高兴,gāo xìng,形,うれしい,ga1o xi4ng,14
3,4171,根据,gēn jù,介,…によると,ge1n ju4,14
4,,工具,gōng jù,名,工具,go1ng ju4,14
