
1
1,13,那,nà,代,あの その あれ それ,na4,4
3,4237,胖,pàng,形,太っている,pa4ng,4
2,4066,票,piào,名,切符,pia4o,4
1,3961,去,qù,動,行く,qu4,4
2,10335,让,ràng,動,譲る …させる …される,ra4ng,4
1,3962,热,rè,形,熱い 暑い,re4,4
1,20,日,rì,名,太陽 日,ri4,4
1,21,上,shàng,名,上,sha4ng,4
1,10329,是,shì,動,…だ …である,shi4,4
3,4254,瘦,shòu,形,やせている,sho4u,4
3,4257,树,shù,名,樹木 木,shu4,4
1,3976,四,sì,数,四,si4,4
2,4080,送,sòng,動,送り届ける 贈る （人を）見送る,so4ng,4
1,3977,岁,suì,量,…歳,sui4,4
1,3978,太,tài,副,あまりに…すぎる きわめて,ta4i,4
2,10338,外,wài,名,外,wa4i,4
3,4272,万,wàn,数,万,wa4n,4
3,120,为,wèi,介,…のために,we4i,4
1,24,喂,wèi,感,感嘆詞（呼びかけ もしもし）,we4i,4
3,121,位,wèi,量,…人（人を数える）,we4i,4
2,10340,问,wèn,動,質問する 尋ねる,we4n,4
3,4283,信,xìn,名,手紙,xi4n,4
2,4093,姓,xìng,動,（…という）姓である,xi4ng,4
1,27,下,xià,名,下,xia4,4
3,125,夏,xià,名,夏,xia4,4
3,10341,向,xiàng,介,…の方へ …に対して,xia4ng,4
3,4279,像,xiàng,動,似ている,xia4ng,4
2,4092,笑,xiào,動,笑う,xia4o,4
2,4099,药,yào,名,薬,ya4o,4
2,10343,要,yào,能,…するつもりである …する必要がある,ya4o,4
3,134,用,yòng,動,使う 用いる,yo4ng,4
3,10358,又,yòu,副,また（…した）,yo4u,4
1,4002,月,yuè,名,…月（日付）,yue4,4
3,138,越,yuè,副,…であればあるほど越える,yue4,4
1,30,在,zài,動,存在する （…に）ある,za4i,4
2,4111,再,zài,副,再び さらに もっと,za4i,4
3,4303,站,zhàn,動,立つ 止まる,zha4n,4
1,31,这,zhè,代,この これ,zhe4,4
1,4006,住,zhù,動,住む 止む 止まる,zhu4,4
3,142,祝,zhù,動,祈る 願う,zhu4,4
1,33,字,zì,名,字,zi4,4
2,10348,最,zuì,副,最も 一番,zui4,4
1,4009,坐,zuò,動,坐る,zuo4,4
1,4010,做,zuò,動,作る （仕事などを）する,zuo4,4

5
3,55,啊,a,感,感嘆詞（文末 感嘆の語気）,a5,5
2,34,吧,ba,感,感嘆詞（語気をやわらげる）,ba5,5
3,70,地,de,名,土地 地面,de5,5
1,2,的,de,助,助詞（連体修飾・所有）,de5,5
2,42,得,de,助,用言につけて結果補語を導く。…できる …してよい,de5,5
1,3943,了,le,助,助詞（動作の完了・実現）,le5,5
1,10,吗,ma,感,感嘆詞（文末 疑問の語気）,ma5,5
1,15,呢,ne,感,感嘆詞（文末 疑問・確認）,ne5,5
Level,MP3,Character,Pinyin,Class,Mean,Pinyin5,5
2,4115,着,zhe,助,助詞（動作の持続・進行）,zhe5,5

11
3,4136,冰箱,bīng xiāng,名,冷蔵庫,bi1ng xia1ng,11
3,4138,参加,cān jiā,動,参加する,ca1n jia1,11
3,4151,担心,dān xīn,動,心配する,da1n xi1n,11
3,4161,发烧,fā shāo,動,熱が出る,fa1 sha1o,11
1,3920,飞机,fēi jī,名,飛行機,fe1i ji1,11
1,3921,分钟,fēn zhōng,名,…分間,fe1n zho1ng,11
2,4031,公斤,gōng jīn,量,…キログラム,go1ng ji1n,11
2,4032,公司,gōng sī,名,会社,go1ng si1,11
3,4176,刮风,guā fēng,動,風が吹く,gua1 fe1ng,11
3,4178,关心,guān xīn,動,関心をもつ,gua1n xi1n,11
3,10355,几乎,jī hū,副,ほとんど,ji1 hu1,11
1,3934,今天,jīn tiān,名,今日,ji1n tia1n,11
2,4047,咖啡,kā fēi,名,コーヒー,ka1 fe1i,11
3,111,声音,shēng yīn,名,声 音,she1ng yi1n,11
3,4258,司机,sī jī,名,運転手,si1 ji1,11
2,4088,西瓜,xī guā,名,すいか,xi1 gua1,11
3,4282,新鲜,xīn xiān,形,新鮮である,xi1n xia1n,11
1,3993,星期,xīng qī,名,週間 曜日,xi1ng qi1,11
3,126,香蕉,xiāng jiāo,名,バナナ,xia1ng jia1o,11
1,3999,医生,yī shēng,名,医師（文語）,yi1 she1ng,11
3,4300,应该,yīng gāi,能,当然…すべきである,yi1ng ga1i,11
3,141,中间,zhōng jiān,名,中間 あいだ,zho1ng jia1n,11

12
3,4121,阿姨,ā yí,名,おばさん 母の姉妹,a1 yi2,12
3,57,帮忙,bāng máng,動,手伝う,ba1ng ma2ng,12
3,68,当然,dāng rán,副,当然である,da1ng ra2n,12
2,4026,非常,fēi cháng,副,非常に とても たいへん,fe1i cha2ng,12
3,4170,刚才,gāng cái,名,つい先ほど たったいま,ga1ng ca2i,12
3,4174,公园,gōng yuán,名,公園,go1ng yua2n,12
3,10353,关于,guān yú,介,…に関する,gua1n yu2,12
3,4187,花园,huā yuán,名,庭 花園,hua1 yua2n,12
2,4037,欢迎,huān yíng,動,歓迎する,hua1n yi2ng,12
3,4205,经常,jīng cháng,副,常に いつも,ji1ng cha2ng,12
3,4213,空调,kōng tiáo,名,空調 エアコン,ko1ng tia2o,12
3,113,刷牙,shuā yá,動,歯を磨く,shua1 ya2,12
3,4259,虽然,suī rán,接,…ではある（けれども…）,sui1 ra2n,12
3,119,突然,tūrán,形,突然である,tu1ra2n,12
3,128,新闻,xīn wén,名,ニュース,xi1n we2n,12
3,4277,相同,xiāng tóng,形,同じである,xia1ng to2ng,12
3,4287,要求,yāo qiú,動,要求する,ya1o qiu2,12
3,4294,一直,yī zhí,副,ずっとまっすぐ,yi1 zhi2,12
1,32,中国,Zhōng guó,名固,中国,Zho1ng guo2,12
3,4308,终于,zhōng yú,副,ついに,zho1ng yu2,12

13
3,4135,宾馆,bīn guǎn,名,ホテル,bi1n gua3n,13
1,3916,多少,duō shǎo,代,いくら（数量を問う） いくらか（不定の数量）,duo1 sha3o,13
3,4184,黑板,hēi bǎn,名,黒板,he1i ba3n,13
2,4040,机场,jī chǎng,名,空港,ji1 cha3ng,13
3,4206,经理,jīng lǐ,名,社長 経営者 経営する 管理する,ji1ng li3,13
2,4048,开始,kāi shǐ,動,開始する,ka1i shi3,13
3,4242,铅笔,qiān bǐ,名,鉛筆,qia1n bi3,13
2,4073,身体,shēn tǐ,名,身体,she1n ti3,13
1,4005,中午,zhōng wǔ,名,正午 昼,zho1ng wu3,13

14
3,4124,安静,ān jìng,形,静かである,a1n ji4ng,14
2,4012,帮助,bāng zhù,動,助ける 援助する,ba1ng zhu4,14
3,4141,超市,chāo shì,名,スーパーマーケット,cha1o shi4,14
3,4145,出现,chū xiàn,動,出現する,chu1 xia4n,14
3,4162,发现,fā xiàn,動,発見する,fa1 xia4n,14
3,4163,方便,fāng biàn,形,便利である,fa1ng bia4n,14
3,4168,干净,gān jìng,形,きれいである,ga1n ji4ng,14
1,3922,高兴,gāo xìng,形,うれしい,ga1o xi4ng,14
3,4171,根据,gēn jù,介,…によると,ge1n ju4,14
1,3923,工作,gōng zuò,動,仕事をする,go1ng zuo4,14
3,4177,关系,guān xì,名,関係,gua1n xi4,14
2,4041,鸡蛋,jī dàn,名,鶏卵,ji1 da4n,14
3,10354,机会,jī huì,名,機会,ji1 hui4,14
3,90,经过,jīng guò,動,（ある場所を）通過する 経験する,ji1ng guo4,14
3,87,街道,jiēdào,名,大通り 街路,jie1da4o,14
1,3965,商店,shāng diàn,名,商店,sha1ng dia4n,14
2,4074,生病,shēng bìng,動,病気になる,she1ng bi4ng,14
3,4252,生气,shēng qì,動,怒る,she1ng qi4,14
2,4075,生日,shēng rì,名,誕生日,she1ng ri4,14
1,3975,说话,shuō huà,動,話す,shuo1 hua4,14
1,3979,天气,tiān qì,名,天気,tia1n qi4,14
2,4089,希望,xī wàng,動,希望する,xi1 wa4ng,14
3,4278,相信,xiāng xìn,動,信じる,xia1ng xi4n,14
3,4285,需要,xū yào,動,必要とする,xu1 ya4o,14
1,4000,医院,yī yuàn,名,病院,yi1 yua4n,14
2,4105,因为,yīn wèi,接,…なので,yi1n we4i,14
3,4297,音乐,yīn yuè,名,音楽,yi1n yue4,14
2,4117,知道,zhī dào,動,知る 知っている．,zhi1 da4o,14
3,4311,周末,zhōu mò,名,週末 ウィークエンド,zho1u mo4,14

15
1,3899,杯子,bēi zi,名,コップ さかずき,be1i zi5,15
3,4148,聪明,cōng ming,形,聡明である 賢い,co1ng ming5,15
1,3,东西,dōng xi,名,品物,do1ng xi5,15
3,76,多么,duō me,副,なんと… どんなに（…でも）,duo1 me5,15
2,4029,哥哥,gē ge,名,お兄さん 兄,ge1 ge5,15
1,3946,妈妈,mā ma,名,お母さん,ma1 ma5,15
2,4067,妻子,qī zi,名,妻 妻子,qi1 zi5,15
3,109,清楚,qīng chu,形,はっきりしている,qi1ng chu5,15
3,4256,舒服,shū fu,形,心地よい 気持ちよい,shu1 fu5,15
3,4255,叔叔,shū shu,名,おじさん 父親の弟,shu1 shu5,15
1,3986,先生,xiān sheng,名,男性に対する敬称（…さん）,xia1n sheng5,15
2,4094,休息,xiū xi,動,休憩する,xiu1 xi5,15
1,3998,衣服,yī fu,名,服,yi1 fu5,15
1,4007,桌子,zhuō zi,名,机 テーブル,zhuo1 zi5,15

21
2,4025,房间,fáng jiān,名,部屋,fa2ng jia1n,21
3,4179,国家,guó jiā,名,国家,guo2 jia1,21
3,4202,结婚,jié hūn,動,結婚する,jie2 hu1n,21
3,4218,离开,lí kāi,動,離れる 別れる,li2 ka1i,21
3,4223,邻居,lín jū,名,隣近所の人,li2n ju1,21
1,3952,明天,míng tiān,名,明日,mi2ng tia1n,21
3,4233,年轻,nián qīng,形,若い,nia2n qi1ng,21
3,4235,爬山,pá shān,動,登山（する）,pa2 sha1n,21
2,4063,旁边,páng biān,名,かたわら そば,pa2ng bia1n,21
3,107,其他,qí tā,代,その他（の）,qi2 ta1,21
2,4076,时间,shí jiān,名,時間 時刻,shi2 jia1n,21
3,4263,提高,tí gāo,動,高くする,ti2 ga1o,21
3,130,熊猫,xióng māo,名,パンダ,xio2ng ma1o,21
1,4008,昨天,zuó tiān,名,昨日,zuo2 tia1n,21

22
3,4147,厨房,chú fáng,名,台所,chu2 fa2ng,22
2,4039,回答,huí dá,動,回答する 答える,hui2 da2,22
2,10334,男人,nán rén,名,男性 夫,na2n re2n,22
3,4232,年级,nián jí,名,学年,nia2n ji2,22
3,4240,其实,qí shí,副,実際は,qi2 shi2,22
1,3981,同学,tóng xué,名,学友,to2ng xue2,22
3,,完成,wán chéng,動,完成する,wa2n che2ng,22
1,3995,学习,xué xí,動,学習する,xue2 xi2,22
3,4298,银行,yín háng,名,銀行,yi2n ha2ng,22
3,4307,着急,zháo jí,動,焦る いらいらする,zha2o ji2,22

23
3,66,词语,cí yǔ,名,字句 語句,ci2 yu3,23
3,77,而且,ér qiě,接,そのうえ,e2r qie3,23
2,4062,牛奶,niú nǎi,名,牛乳,niu2 na3i,23
3,4238,啤酒,pí jiǔ,名,ビール,pi2 jiu3,23
1,3958,苹果,píng guǒ,名,りんご,pi2ng guo3,23
3,4249,如果,rú guǒ,接,もしも…ならば,ru2 guo3,23
2,4106,游泳,yóu yǒng,動,水泳する,yo2u yo3ng,23

24
3,4143,成绩,chéng jì,名,成績,che2ng ji4,24
3,4144,城市,chéng shì,名,都会 都市,che2ng shi4,24
3,4146,迟到,chí dào,動,遅刻する,chi2 da4o,24
3,,还是,hái shì,副,依然として （比較して）やはり それとも,ha2i shi4,24
3,4190,环境,huán jìng,名,環境,hua2n ji4ng,24
3,4201,节目,jié mù,名,番組 プログラム,jie2 mu4,24
3,88,节日,jié rì,名,記念日 祝日,jie2 ri4,24
3,4203,结束,jié shù,動,終わる けりがつく,jie2 shu4,24
3,4208,决定,jué dìng,動,決定する,jue2 di4ng,24
3,4231,难过,nán guò,形,悲しい,na2n guo4,24
3,108,奇怪,qí guài,形,おかしい 奇怪である,qi2 gua4i,24
1,17,前面,qián miàn,名,前 前方,qia2n mia4n,24
3,4244,然后,rán hòu,副,それから その後 そして,ra2n ho4u,24
3,4248,容易,róng yì,形,容易である,ro2ng yi4,24
3,4266,同事,tóng shì,名,同僚,to2ng shi4,24
3,4267,同意,tóng yì,動,同意する,to2ng yi4,24
3,122,文化,wén huà,名,文化,we2n hua4,24
3,4274,习惯,xí guàn,名,習慣,xi2 gua4n,24
1,3996,学校,xué xiào,名,学校,xue2 xia4o,24
2,4096,颜色,yán sè,名,色,ya2n se4,24
2,4098,羊肉,yáng ròu,名,羊肉,ya2ng ro4u,24
3,4290,一定,yí dìng,副,必ず きっと,yi2 di4ng,24
3,4291,一共,yí gòng,副,全部で 合わせて,yi2 go4ng,24
3,4293,一样,yí yàng,形,同じである 似ている,yi2 ya4ng,24
3,135,游戏,yóu xì,名,遊び,yo2u xi4,24

25
3,60,鼻子,bí zi,名,鼻,bi2 zi5,25
3,61,别人,bié ren,名,他人 ひと様 ほかの人一般,bie2 ren5,25
3,64,除了,chú le,介,…以外は …を除いて,chu2 le5,25
1,3917,儿子,ér zi,名,息子,e2r zi5,25
2,4035,孩子,hái zi,名,子供,ha2i zi5,25
2,4046,觉得,jué de,動,感じる 思う,jue2 de5,25
3,103,明白,míng bai,形,明白なわかる,mi2ng bai5,25
1,3951,名字,míng zi,名,名前,mi2ng zi5,25
3,4236,盘子,pán zi,名,大きな皿,pa2n zi5,25
1,3956,朋友,péng you,名,友人,pe2ng you5,25
2,4065,便宜,pián yi,形,安い（値段が）,pia2n yi5,25
3,4239,葡萄,pú tao,名,葡萄,pu2 tao5,25
3,4243,裙子,qún zi,名,スカート,qu2n zi5,25
1,3969,什么,shén me,代,何 どんな,she2n me5,25
1,3970,时候,shí hou,名,時刻 時,shi2 hou5,25
3,118,头发,tóu fa,名,髪の毛,to2u fa5,25
1,3994,学生,xué sheng,名,学生,xue2 sheng5,25
3,4288,爷爷,yé ye,名,祖父（父方の）,ye2 ye5,25

31
3,58,北方,běi fāng,名,北方,be3i fa1ng,31
1,3900,北京,Běi jīng,名固,北京,Be3i ji1ng,31
3,4180,果汁,guǒ zhī,名,果汁 フルーツジュース,guo3 zhi1,31
2,4036,好吃,hǎo chī,形,おいしい,ha3o chi1,31
3,4197,简单,jiǎn dān,形,簡単である,jia3n da1n,31
1,3940,老师,lǎo shī,名,先生（師事する）,la3o shi1,31
2,4079,手机,shǒu jī,名,携帯電話,sho3u ji1,31
3,127,小心,xiǎo xīn,動,注意する 気をつける,xia3o xi1n,31
2,4101,已经,yǐ jīng,副,すでに,yi3 ji1ng,31

32
3,4196,检查,jiǎn chá,動,検査する 点検する,jia3n cha2,32
3,4204,解决,jiě jué,動,解決する,jie3 jue2,32
3,4207,举行,jǔ xíng,動,挙行する 行う,ju3 xi2ng,32
2,4050,可能,kě néng,能,おそらく …かもしれない,ke3 ne2ng,32
2,4057,旅游,lǚ yóu,動,観光旅行（をする）,lü3 yo2u,32
1,3955,女儿,nǚ ér,名,娘 女の子,nü3 e2r,32
2,10332,女人,nǚ rén,名,女性 妻,nü3 re2n,32
2,4068,起床,qǐ chuáng,動,起床する,qi3 chua2ng,32
3,115,水平,shuǐ píng,名,水準 レベル,shui3 pi2ng,32
2,4091,小时,xiǎo shí,名,時間,xia3o shi2,32
3,4286,选择,xuǎn zé,動,選択（する）,xua3n ze2,32
3,4296,以前,yǐ qián,名,以前 昔,yi3 qia2n,32
3,133,以为,yǐ wéi,動,…と考える 思う,yi3 we2i,32
3,136,有名,yǒu míng,形,有名である,yo3u mi2ng,32

33
3,4134,表演,biǎo yǎn,動,演じる,bia3o ya3n,33
3,4149,打扫,dǎ sǎo,動,掃除をする,da3 sa3o,33
2,4051,可以,kě yǐ,能,…できる（客観的な条件で許されている）,ke3 yi3,33
3,4222,了解,liǎo jiě,動,理解する 調べる,lia3o jie3,33
2,4078,手表,shǒu biǎo,名,腕時計,sho3u bia3o,33
2,3973,水果,shuǐ guǒ,名,果物,shui3 guo3,33
2,4081,所以,suǒyǐ,接,だから ゆえに,suo3yi3,33
3,4275,洗澡,xǐ zǎo,動,入浴する,xi3 za3o,33
3,4299,影响,yǐng xiǎng,動,影響を与える,yi3ng xia3ng,33

34
3,10350,比较,bǐ jiào,動,比較する,bi3 jia4o,34
3,4131,比赛,bǐ sài,動,試合する,bi3 sa4i,34
3,10351,表示,biǎo shì,動,表示する 示す 表す,bia3o shi4,34
3,4150,打算,dǎ suàn,動,…するつもりだ,da3 sua4n,34
3,4169,感冒,gǎn mào,動,風邪をひく,ga3n ma4o,34
2,4049,考试,kǎo shì,動,試験をする,ka3o shi4,34
3,4209,可爱,kě ài,形,可愛い,ke3 a4i,34
3,4219,礼物,lǐ wù,名,贈り物,li3 wu4,34
2,4224,马上,mǎ shàng,副,すぐさま ただちに,ma3 sha4ng,34
3,4225,满意,mǎn yì,形,満足している（気分的に）,ma3n yi4,34
1,3950,米饭,mǐ fàn,名,ごはん（米の）,mi3 fa4n,34
3,4234,努力,nǔ lì,形,努力している 一生懸命である,nu3 li4,34
2,4064,跑步,pǎo bù,動,ジョギングをする,pa3o bu4,34
3,4264,体育,tǐ yù,名,体育,ti3 yu4,34
3,131,眼镜,yǎn jìng,名,めがね,ya3n ji4ng,34
3,4295,以后,yǐ hòu,名,その後 今後,yi3 ho4u,34
3,10359,主要,zhǔ yào,形,主要な,zhu3 ya4o,34
