1,没关系,méiguānxi,他,かまいません、問題ないです
1,吗,ma,感,感嘆詞（文末、疑問の語気）
1,呢,ne,感,感嘆詞（文末、疑問・確認）
1,喂,wèi,感,感嘆詞（呼びかけ、もしもし）
1,的,de,助,助詞（連体修飾・所有）
1,了,le,助,助詞（動作の完了・実現）
2,船,chuán,名,船
2,路,lù,名,道路
2,门,mén,名,門
2,身体,shēntǐ,名,身体
2,西瓜,xīguā,名,すいか
2,羊肉,yángròu,名,羊肉
2,咖啡,kāfēi,名,コーヒー
2,自行车,zìxíngchē,名,自転車
2,票,piào,名,切符
2,药,yào,名,薬
2,报纸,bàozhǐ,名,新聞
2,房间,fángjiān,名,部屋
2,机场,jīchǎng,名,空港
2,鸡蛋,jīdàn,名,鶏卵
2,牛奶,niúnǎi,名,牛乳
2,手表,shǒubiǎo,名,腕時計
2,手机,shǒujī,名,携帯電話
2,水果,shuǐguǒ,名,果物
2,眼睛,yǎnjing,名,目
2,公共汽车,gōnggòngqìchē,名,バス
2,公司,gōngsī,名,会社
2,弟弟,dìdi,名,弟
2,妹妹,mèimei,名,妹
2,男人,nánrén,名,男性、夫
2,女人,nǚrén,名,女性、妻
2,妻子,qīzi,名,妻、妻子
2,生日,shēngrì,名,誕生日
2,服务员,fúwùyuán,名,従業員（ホテルやレストランの）
2,哥哥,gēge,名,お兄さん、兄
2,孩子,háizi,名,子供
2,姐姐,jiějie,名,お姉さん、姉
2,丈夫,zhàngfu,名,夫、主人
2,题,tí,名,題
2,教室,jiàoshì,名,教室
2,问题,wèntí,名,問題
2,课,kè,名,授業
2,颜色,yánsè,名,色
2,意思,yìsi,名,意味
2,雪,xuě,名,雪
2,鱼,yú,名,魚
2,外,wài,名,外
2,旁边,pángbiān,名,かたわら、そば
2,右边,yòubian,名,右（の方）
2,左边,zuǒbian,名,左（の方）
2,去年,qùnián,名,去年、昨年
2,时间,shíjiān,名,時間、時刻
2,号,hào,名,…日（日付）
2,晚上,wǎnshang,名,晩、夜
2,小时,xiǎoshí,名,時間
2,早上,zǎoshang,名,朝
2,您,nín,代,あなた（敬称）
2,它,tā,代,それ、あれ
2,大家,dàjiā,代,みんな
2,每,měi,代,ひとつひとつ、…ごとに
2,为什么,wèishénme,代,なぜ、どうして
2,百,bǎi,数,百
2,千,qiān,数,千
2,第一,dìyī,数,第一の
2,两,liǎng,数,二（量詞・位数詞の前で）
2,次,cì,量,…回
2,对,duì,量,…対（対になった物を数える）
2,件,jiàn,量,…枚、…件（服、事柄を数える）
2,张,zhāng,量,…張り（薄くて平らな面をもつものを数える）
2,公斤,gōngjīn,量,…キログラム
2,出,chū,動,出る、出す
2,笑,xiào,動,笑う
2,到,dào,動,至る、着く
2,进,jìn,動,（ある場所に）入る、前へ進む
2,找,zhǎo,動,さがす
2,走,zǒu,動,歩く、移動する
2,希望,xīwàng,動,希望する
2,觉得,juéde,動,感じる、思う
2,过,guò,動,通過する、過ごす
2,卖,mài,動,売る
2,洗,xǐ,動,洗う
2,起床,qǐchuáng,動,起床する
2,给,gěi,動,あげる
2,穿,chuān,動,（衣服を）着る、通り抜ける
2,让,ràng,動,譲る、…させる、…される
2,姓,xìng,動,（…という）姓である
2,欢迎,huānyíng,動,歓迎する
2,休息,xiūxi,動,休憩する
2,运动,yùndòng,動,運動する
2,送,sòng,動,送り届ける、贈る、（人を）見送る
2,告诉,gàosu,動,伝える、話す、教える
2,介绍,jièshào,動,紹介する、説明する
2,等,děng,動,待つ
2,玩,wán,動,遊ぶ、もてあそぶ
2,帮助,bāngzhù,動,助ける、援助する
2,旅游,lǚyóu,動,観光旅行（をする）
2,跑步,pǎobù,動,ジョギングをする
2,上班,shàngbān,動,出勤する
2,跳舞,tiàowǔ,動,ダンスをする
2,游泳,yóuyǒng,動,水泳する
2,问,wèn,動,質問する、尋ねる
2,回答,huídá,動,回答する、答える
2,开始,kāishǐ,動,開始する
2,准备,zhǔnbèi,動,準備する、…するつもりだ
2,完,wán,動,仕上げる、尽きる
2,懂,dǒng,動,わかる、理解している
2,考试,kǎoshì,動,試験をする
2,唱歌,chànggē,動,歌をうたう
2,生病,shēngbìng,動,病気になる
2,打篮球,dǎlánqiú,動,バスケットボールをする
2,踢足球,tīzúqiú,動,サッカーをする
2,要,yào,能,…するつもりである、…する必要がある
2,可能,kěnéng,能,おそらく、…かもしれない
2,可以,kěyǐ,能,…できる（客観的な条件で許されている）
2,白,bái,形,白い
2,长,cháng,形,長い、長さ、長所
2,高,gāo,形,高い（高さが）
2,黑,hēi,形,黒い
2,忙,máng,形,忙しい、急いでいる
2,晴,qíng,形,晴れている
2,新,xīn,形,新しい
2,圆,yuán,形,丸い
2,远,yuǎn,形,遠い
2,红,hóng,形,赤い
2,慢,màn,形,遅い（動作が）
2,阴,yīn,形,曇っている
2,快乐,kuàilè,形,楽しい
2,错,cuò,形,誤っている
2,贵,guì,形,高い（値段が）
2,快,kuài,形,速い（速度が）
2,好吃,hǎochī,形,おいしい
2,便宜,piányi,形,安い（値段が）
2,还,hái,副,まだ、やはり、なお
2,最,zuì,副,最も、一番
2,非常,fēicháng,副,非常に、とても、たいへん
2,一起,yìqǐ,副,いっしょに
2,再,zài,副,再び、さらに、もっと
2,也,yě,副,…もまた、たとえ…でも、…でさえも
2,就,jiù,副,すぐ、じきに
2,马上,mǎshàng,副,すぐさま、ただちに
2,已经,yǐjīng,副,すでに
2,正在,zhèngzài,副,ちょうど…している
2,别,bié,副,…してはいけない
2,真,zhēn,副,じつに、確かに
2,所以,suǒyǐ,接,だから、ゆえに
2,因为,yīnwèi,接,…なので
2,但是,dànshì,接,しかし、ただし
2,比,bǐ,介,…と比べて
2,对,duì,介,…に対して、…に向かって
2,离,lí,介,…から（二点間の隔たり）
2,吧,ba,感,感嘆詞（語気をやわらげる）
2,得,de,助,用言につけて結果補語を導く。…できる、…してよい
2,着,zhe,助,助詞（動作の持続・進行）
3,地,de,名,土地、地面
3,灯,dēng,名,明かり
3,口,kǒu,名,口
3,楼,lóu,名,建物
3,伞,sǎn,名,傘
3,碗,wǎn,名,椀、茶碗
3,地图,dìtú,名,地図
3,公园,gōngyuán,名,公園
3,果汁,guǒzhī,名,果汁、フルーツジュース
3,花园,huāyuán,名,庭、花園
3,健康,jiànkāng,名,健康
3,街道,jiēdào,名,大通り、街路
3,客人,kèrén,名,客、乗客
3,空调,kōngtiáo,名,空調、エアコン
3,帽子,màozi,名,帽子
3,葡萄,pútao,名,葡萄
3,头发,tóufa,名,髪の毛
3,眼镜,yǎnjìng,名,めがね
3,银行,yínháng,名,銀行
3,图书馆,túshūguǎn,名,図書館
3,脚,jiǎo,名,足（くるぶし…爪先）
3,糖,táng,名,砂糖、あめ
3,腿,tuǐ,名,足（つけ根…くるぶし）
3,鼻子,bízi,名,鼻
3,厨房,chúfáng,名,台所
3,耳朵,ěrduo,名,耳
3,电子邮件,diànzǐyóujiàn,名,電子メール
3,脸,liǎn,名,顔
3,鞋,xié,名,靴
3,信,xìn,名,手紙
3,宾馆,bīnguǎn,名,ホテル
3,冰箱,bīngxiāng,名,冷蔵庫
3,菜单,càidān,名,メニュー、お品書き
3,超市,chāoshì,名,スーパーマーケット
3,衬衫,chènshān,名,ブラウス、シャツ
3,蛋糕,dàngāo,名,ケーキ、カステラ
3,地方,dìfang,名,場所、ところ、部分
3,地铁,dìtiě,名,地下鉄
3,节目,jiémù,名,番組、プログラム
3,裤子,kùzi,名,ズボン
3,筷子,kuàizi,名,箸
3,面包,miànbāo,名,パン
3,面条,miàntiáo,名,麺類
3,盘子,pánzi,名,大きな皿
3,啤酒,píjiǔ,名,ビール
3,裙子,qúnzi,名,スカート
3,香蕉,xiāngjiāo,名,バナナ
3,新闻,xīnwén,名,ニュース
3,照片,zhàopiàn,名,写真
3,洗手间,xǐshǒujiān,名,お手洗い、トイレ
3,行李箱,xínglixiāng,名,トランク（車の）
3,照相机,zhàoxiàngjī,名,カメラ
3,国家,guójiā,名,国家
3,会议,huìyì,名,会議
3,机会,jīhuì,名,機会
3,世界,shìjiè,名,世界
3,作用,zuòyòng,名,作用、役割、働き；作用する
3,经理,jīnglǐ,名,社長、経営者；経営する、管理する
3,办法,bànfǎ,名,方法、やりかた,
3,城市,chéngshì,名,都会、都市,
3,电梯,diàntī,名,エレベーター,
3,护照,hùzhào,名,パスポート,
3,水平,shuǐpíng,名,水準、レベル,
3,办公室,bàngōngshì,名,事務室,
3,关系,guānxì,名,関係,
3,习惯,xíguàn,名,習慣,
3,礼物,lǐwù,名,贈り物,
3,叔叔,shūshu,名,おじさん、父親の弟,
3,阿姨,āyí,名,おばさん、母の姉妹,
3,节日,jiérì,名,記念日、祝日,
3,邻居,línjū,名,隣近所の人,
3,奶奶,nǎinai,名,祖母（父方の）,
3,司机,sījī,名,運転手,
3,同事,tóngshì,名,同僚,
3,爷爷,yéye,名,祖父（父方の）,
3,成绩,chéngjì,名,成績,
3,黑板,hēibǎn,名,黒板,
3,历史,lìshǐ,名,歴史,
3,铅笔,qiānbǐ,名,鉛筆,
3,数学,shùxué,名,数学,
3,体育,tǐyù,名,体育,
3,文化,wénhuà,名,文化,
3,校长,xiàozhǎng,名,校長、学長,
3,兴趣,xìngqu,名,興味、趣味,
3,音乐,yīnyuè,名,音楽,
3,游戏,yóuxì,名,遊び,
3,字典,zìdiǎn,名,字典、辞書,
3,爱好,àihào,名,趣味、好み,
3,声音,shēngyīn,名,声、音,
3,班,bān,名,クラス,
3,词语,cíyǔ,名,字句、語句,
3,句子,jùzi,名,文,
3,年级,niánjí,名,学年,
3,作业,zuòyè,名,宿題,
3,普通话,pǔtōnghuà,名,標準語（中国の）,
3,草,cǎo,名,草,
3,春,chūn,名,春,
3,冬,dōng,名,冬,
3,河,hé,名,川,
3,花,huā,名,花,
3,马,mǎ,名,馬,
3,鸟,niǎo,名,鳥,
3,秋,qiū,名,秋,
3,树,shù,名,樹木、木,
3,夏,xià,名,夏,
3,云,yún,名,雲,
3,种,zhǒng,名,種、種子,
3,动物,dòngwù,名,動物,
3,环境,huánjìng,名,環境,
3,太阳,tàiyáng,名,太陽,
3,熊猫,xióngmāo,名,パンダ,
3,月亮,yuèliang,名,月（天体の）,
3,东,dōng,名,東,
3,南,nán,名,南,
3,西,xī,名,西,
3,北方,běifāng,名,北方,
3,附近,fùjìn,名,近所、付近
3,中间,zhōngjiān,名,中間、あいだ
3,过去,guòqu,名,過去
3,季节,jìjié,名,季節、シーズン
3,以前,yǐqián,名,以前、昔
3,最近,zuìjìn,名,最近、近頃
3,以后,yǐhòu,名,その後、今後
3,周末,zhōumò,名,週末、ウィークエンド
3,刚才,gāngcái,名,つい先ほど、たったいま
3,自己,zìjǐ,代,自分
3,其他,qítā,代,その他（の）
3,几,jǐ,代,いくつ（数を尋ねる）、いくつかの（不定の数）
3,半,bàn,数,半分、２分の１
3,万,wàn,数,万
3,把,bǎ,量,…把（取っ手、柄のあるものを数える）
3,包,bāo,量,…包み（包んだ物を数える）
3,层,céng,量,…枚（重なった物を数える）
3,段,duàn,量,…区切り（一定の距離や時間の長さを数える）
3,分,fēn,量,…分
3,角,jiǎo,量,通貨の単位、角
3,刻,kè,量,…刻（15分）
3,辆,liàng,量,…両（車両を数える）
3,米,mǐ,量,…メートル
3,双,shuāng,量,…双（ペアを数える）
3,条,tiáo,量,…本（細長く、曲がることのある物を数える）
3,位,wèi,量,…人（人を数える）
3,带,dài,動,帯びる、身につける、連れる
3,搬,bān,動,運ぶ、引っ越しする
3,讲,jiǎng,動,話す、言う、説明する
3,看,kàn,動,見る、読む、訪問する、診察する、…と思う
3,哭,kū,動,泣く
3,骑,qí,動,乗る（またがって）
3,用,yòng,動,使う、用いる
3,长,zhǎng,動,成長する、年長の、（組織の）長
3,见面,jiànmiàn,動,会う
3,放,fàng,動,置く、放す
3,关,guān,動,閉める
3,接,jiē,動,つなぐ、（手紙や電話を）受け取る、迎える
3,拿,ná,動,手に取る
3,站,zhàn,動,立つ、止まる
3,离开,líkāi,動,離れる、別れる
3,刷牙,shuāyá,動,歯を磨く
3,比较,bǐjiào,動,比較する
3,关心,guānxīn,動,関心をもつ
3,解决,jiějué,動,解決する
3,同意,tóngyì,動,同意する
3,注意,zhùyì,動,注意する
3,相信,xiāngxìn,動,信じる
3,打算,dǎsuàn,動,…するつもりだ
3,担心,dānxīn,動,心配する
3,发现,fāxiàn,動,発見する
3,放心,fàngxīn,動,安心する
3,害怕,hàipà,動,恐れる
3,认为,rènwéi,動,…と認める、思う、考える
3,生气,shēngqì,動,怒る
3,忘记,wàngjì,動,忘れる、うっかりする
3,小心,xiǎoxīn,動,注意する、気をつける
3,以为,yǐwéi,動,…と考える、思う
3,着急,zháojí,動,焦る、いらいらする
3,感冒,gǎnmào,動,風邪をひく
3,检查,jiǎnchá,動,検査する、点検する,
3,锻炼,duànliàn,動,鍛える,
3,打扫,dǎsǎo,動,掃除をする,
3,发烧,fāshāo,動,熱が出る,
3,洗澡,xǐzǎo,動,入浴する,
3,照顾,zhàogu,動,世話をする、気を配る,
3,结婚,jiéhūn,動,結婚する,
3,画,huà,動,描く（絵や図を）,
3,借,jiè,動,借りる、貸す,
3,祝,zhù,動,祈る、願う,
3,表演,biǎoyǎn,動,演じる,
3,需要,xūyào,動,必要とする,
3,帮忙,bāngmáng,動,手伝う,
3,比赛,bǐsài,動,試合する,
3,爬山,páshān,動,登山（する）,
3,上网,shàngwǎng,動,インターネットに接続する,
3,遇到,yùdào,動,出会う、当面する,
3,换,huàn,動,交換する,
3,教,jiāo,動,教える,
3,变化,biànhuà,動,変化する,
3,参加,cānjiā,動,参加する,
3,出现,chūxiàn,動,出現する,
3,举行,jǔxíng,動,挙行する、行う,
3,决定,juédìng,動,決定する,
3,练习,liànxí,動,練習する,
3,完成,wánchéng,動,完成する,
3,选择,xuǎnzé,動,選択（する）,
3,要求,yāoqiú,動,要求する,
3,使,shǐ,動,使う、派遣する、…に…をさせる,
3,表示,biǎoshì,動,表示する、示す、表す,
3,复习,fùxí,動,復習（する）,
3,经过,jīngguò,動,（ある場所を）通過する、経験する,
3,背,bèi,動,暗記する,
3,迟到,chídào,動,遅刻する,
3,记得,jìde,動,覚えている,
3,结束,jiéshù,動,終わる、けりがつく,
3,了解,liǎojiě,動,理解する、調べる,
3,提高,tígāo,動,高くする,
3,影响,yǐngxiǎng,動,影響を与える,
3,刮风,guā,fēng,動,風が吹く,
3,敢,gǎn,能,思い切って…する,
3,必须,bìxū,能,…しなくてはならない,
3,应该,yīnggāi,能,当然…すべきである,
3,愿意,yuànyì,能,…したいと思う,
3,低,dī,形,低い,
3,短,duǎn,形,短い,
3,饿,è,形,おなかがすいている,
3,黄,huáng,形,黄色い,
3,近,jìn,形,近い,
3,久,jiǔ,形,久しい,
3,旧,jiù,形,古い,
3,渴,kě,形,のどが渇いている,
3,绿,lǜ,形,緑色の,
3,难,nán,形,難しい、…しにくい,
3,瘦,shòu,形,やせている,
3,聪明,cōngming,形,聡明である、賢い,
3,简单,jiǎndān,形,簡単である,
3,可爱,kěài,形,可愛い,
3,努力,nǔlì,形,努力している、一生懸命である,
3,奇怪,qíguài,形,おかしい、奇怪である
3,容易,róngyì,形,容易である
3,特别,tèbié,形,特別である
3,突然,tūrán,形,突然である
3,新鲜,xīnxiān,形,新鮮である
3,有名,yǒumíng,形,有名である
3,重要,zhòngyào,形,重要である
3,主要,zhǔyào,形,主要な
3,蓝,lán,形,青い
3,老,lǎo,形,年を取っている、古い
3,安静,ānjìng,形,静かである
3,明白,míngbai,形,明白な；わかる
3,热情,rèqíng,形,心がこもっている、親切な；熱情、意欲
3,一般,yìbān,形,同じである、普通である
3,一样,yíyàng,形,同じである、似ている
3,矮,ǎi,形,低い（背丈が）
3,饱,bǎo,形,満腹である
3,差,chà,形,欠ける、異なる
3,坏,huài,形,悪い
3,胖,pàng,形,太っている
3,疼,téng,形,痛む
3,甜,tián,形,甘い、うまい
3,方便,fāngbiàn,形,便利である
3,干净,gānjìng,形,きれいである
3,满意,mǎnyì,形,満足している（気分的に）
3,难过,nánguò,形,悲しい
3,年轻,niánqīng,形,若い
3,清楚,qīngchu,形,はっきりしている
3,认真,rènzhēn,形,まじめである、真剣である
3,舒服,shūfu,形,心地よい、気持ちよい
3,相同,xiāngtóng,形,同じである
3,只,zhǐ,副,ただ…だけ
3,一会儿,yíhuìr,副,少しの間
3,极,jí,副,きわめて；極み、頂点
3,越,yuè,副,…であればあるほど；越える
3,几乎,jīhū,副,ほとんど
3,一共,yígòng,副,全部で、合わせて
3,又,yòu,副,また（…した）
3,经常,jīngcháng,副,常に、いつも
3,总是,zǒngshì,副,いつも、ずっと
3,先,xiān,副,先に、まず
3,才,cái,副,いま…したばかり、やっと
3,一直,yīzhí,副,ずっと；まっすぐ
3,终于,zhōngyú,副,ついに
3,然后,ránhòu,副,それから、その後、そして
3,其实,qíshí,副,実際は
3,当然,dāngrán,副,当然である
3,多么,duōme,副,なんと…、どんなに（…でも）
3,还是,háishì,副,依然として、（比較して）やはり、それとも
3,一定,yídìng,副,必ず、きっと
3,或者,huòzhě,接,あるいは
3,一边,yìbiān,接,一方、片方
3,而且,érqiě,接,そのうえ
3,虽然,suīrán,接,…ではある（けれども…）
3,如果,rúguǒ,接,もしも…ならば
3,跟,gēn,介,…といっしょに、…で
3,为,wèi,介,…のために
3,向,xiàng,介,…の方へ、…に対して
3,除了,chúle,介,…以外は、…を除いて
3,根据,gēnjù,介,…によると
3,关于,guānyú,介,…に関する
3,为了,wèile,介,…のために
3,啊,a,感,感嘆詞（文末、感嘆の語気）
4,刀,dāo,名,刃物
4,底,dǐ,名,底、（年度などの）末、（事の）真相
4,汗,hàn,名,汗
4,梦,mèng,名,夢
4,桥,qiáo,名,橋
4,台,tái,名,台
4,血,xuè,名,血
4,动作,dòngzuò,名,動作；行動する
4,工具,gōngjù,名,工具
4,家具,jiājù,名,家具
4,价格,jiàgé,名,価格
4,饺子,jiǎozi,名,ぎょうざ
4,入口,rùkǒu,名,入口
4,生活,shēnghuó,名,生活
4,食品,shípǐn,名,食品
4,样子,yàngzi,名,様子
4,饮料,yǐnliào,名,飲み物
4,杂志,zázhì,名,雑誌
4,镜子,jìngzi,名,鏡
4,瓶子,píngzi,名,瓶
4,味道,wèidào,名,味
4,洗衣机,xǐyījī,名,洗濯機
4,墙,qiáng,名,壁、へい
4,汤,tāng,名,スープ
4,盐,yán,名,塩
4,嘴,zuǐ,名,口
4,饼干,bǐnggān,名,ビスケット
4,窗户,chuānghu,名,窓
4,大夫,dàifu,名,医者、お医者さん
4,地址,dìzhǐ,名,住所
4,肚子,dùzi,名,おなか
4,个子,gèzi,名,背丈
4,购物,gòuwù,名,買い物
4,号码,hàomǎ,名,番号
4,盒子,hézi,名,小箱、ケース
4,精神,jīngshén,名,元気、活気、精神
4,毛巾,máojīn,名,タオル
4,皮肤,pífū,名,皮膚、肌
4,沙发,shāfā,名,ソファ
4,袜子,wàzi,名,靴下
4,消息,xiāoxi,名,情報、ニュース、便り
4,牙膏,yágāo,名,歯みがき粉
4,钥匙,yàoshi,名,鍵
4,加油站,jiāyóuzhàn,名,ガソリンスタンド
4,垃圾桶,lājītǒng,名,ゴミバケツ
4,巧克力,qiǎokèlì,名,チョコレート
4,塑料袋,sùliàodài,名,ビニール袋
4,西红柿,xīhóngshì,名,トマト
4,省,shěng,名,省
4,报道,bàodào,名,報道、レポート
4,标准,biāozhǔn,名,標準
4,材料,cáiliào,名,材料
4,代表,dàibiǎo,名,代表
4,法律,fǎlǜ,名,法律
4,范围,fànwéi,名,範囲
4,方法,fāngfǎ,名,方法,
4,顾客,gùkè,名,顧客,
4,广告,guǎnggào,名,広告、宣伝,
4,规定,guīdìng,名,規定、規則,
4,国际,guójì,名,国際,
4,过程,guòchéng,名,過程、プロセス,
4,基础,jīchǔ,名,基礎,
4,技术,jìshù,名,技術,
4,记者,jìzhě,名,記者,
4,交通,jiāotōng,名,交通,
4,经济,jīngjì,名,経済,
4,经验,jīngyàn,名,経験,
4,警察,jǐngchá,名,警察,
4,距离,jùlí,名,距離,
4,困难,kùnnan,名,困難,
4,理想,lǐxiǎng,名,理想,
4,民族,mínzú,名,民族,
4,目的,mùdì,名,目的,
4,内容,nèiróng,名,内容,
4,能力,nénglì,名,能力,
4,农村,nóngcūn,名,農村,
4,情况,qíngkuàng,名,情況,
4,全部,quánbù,名,全部,
4,缺点,quēdiǎn,名,欠点、弱点,
4,任务,rènwu,名,任務,
4,社会,shèhuì,名,社会,
4,市场,shìchǎng,名,市場、マーケット,
4,首都,shǒudū,名,首都,
4,顺序,shùnxù,名,順序；順次…,
4,速度,sùdù,名,速度、スピード,
4,态度,tàidu,名,態度,
4,条件,tiáojiàn,名,条件,
4,现代,xiàndài,名,現代,
4,效果,xiàoguǒ,名,効果,
4,印象,yìnxiàng,名,印象,
4,原因,yuányīn,名,原因,
4,责任,zérèn,名,責任,
4,职业,zhíyè,名,職業,
4,重点,zhòngdiǎn,名,重点、（てこの）力点,
4,大使馆,dàshǐguǎn,名,大使館,
4,人民币,rénmínbì,名,人民元,
4,护士,hùshi,名,看護師,
4,座位,zuòwèi,名,座席,
4,表格,biǎogé,名,表,
4,传真,chuánzhēn,名,ファックス,
4,工资,gōngzī,名,賃金,
4,关键,guānjiàn,名,カギ（物事の）、キーポイント,
4,航班,hángbān,名,フライト（飛行機の）,
4,好处,hǎochu,名,利点,
4,计划,jìhuà,名,計画,
4,奖金,jiǎngjīn,名,賞金、賞与,
4,力气,lìqi,名,力量,
4,密码,mìmǎ,名,パスワード、暗証番号,
4,排列,páiliè,名,配列、順列,
4,签证,qiānzhèng,名,ビザ,
4,特点,tèdiǎn,名,特徴,
4,优点,yōudiǎn,名,利点、優れている所,
4,信用卡,xìnyòngkǎ,名,クレジットカード,
4,爱情,àiqíng,名,愛情
4,儿童,értóng,名,児童
4,父亲,fùqīn,名,父、父親
4,感情,gǎnqíng,名,感情
4,观众,guānzhòng,名,観衆、見物人
4,母亲,mǔqīn,名,母、母親
4,年龄,niánlíng,名,年齢
4,亲戚,qīnqi,名,親戚
4,心情,xīnqíng,名,心情、気持ち
4,性别,xìngbié,名,性別
4,性格,xìnggé,名,性格
4,信心,xìnxīn,名,自信、信念
4,友谊,yǒuyì,名,友情
4,约会,yuēhuì,名,会う約束
4,导游,dǎoyóu,名,旅行のガイド（をする）
4,律师,lǜshī,名,弁護士
4,师傅,shīfu,名,師、師匠（技芸を持つ人への尊称）
4,售货员,shòuhuòyuán,名,店員、売り子
4,博士,bóshì,名,博士
